seed,truth,threshold,truth_probability,market,closing,outcome,trades,best single agent,simple mean,precision weighted,extremized,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7
167074863,0.5735430211802215,0.5785,0.31918859812787437,0.28,0.3,0.0,1829,0.3964985527108439,0.33161435079568913,0.34374054498844553,0.21277968070447803,0.012371244381604862,0.15171491498496337,0.6975214053492889,0.19951873821618293,0.4806907721201995,0.6703175941935118,0.04428158440891772,0.3964985527108439
1554831500,0.36880369128769463,0.3735,0.322736212914532,0.66,0.66,0.0,1557,0.43847266673394725,0.605749592790704,0.6133120712768432,0.6303409325504368,0.47584463382713527,0.7809286454239914,0.827689936905004,0.6469556384885968,0.43847266673394725,0.4520231887841083,0.493336583097839,0.73074544906501
1366046710,0.4332586205531468,0.438,0.32590144099004353,0.3,0.28,0.0,1764,0.3181592744763757,0.35586408795512825,0.2716307487464578,0.31269569060519253,0.7820225775138074,0.3364790623755519,0.16232842369574185,0.4403817229862216,0.5413104822123542,0.091319673018458,0.17491148736251527,0.3181592744763757
1203967391,0.4902308998463711,0.495,0.3266764972067583,0.25,0.26,0.0,1807,0.31219260855969866,0.3967677467005466,0.19953199037410085,0.3695765399107993,0.7091124114625327,0.10466515844911062,0.9445076707389795,0.31219260855969866,0.4208762071028074,0.4659974850048143,0.11455147339059746,0.10223895889583201
859972587,0.4246676162766595,0.429,0.3388806988225735,0.63,0.62,1.0,1926,0.4083396671531908,0.530623396833493,0.48470608549335403,0.5341415655721747,0.878033179343366,0.4083396671531908,0.8089064770417369,0.10419261705837535,0.8347593306892263,0.4283216771821243,0.13962767314346436,0.6428065530564602
1639551869,0.5353170041514164,0.5395,0.3456713914754931,0.28,0.28,0.0,1715,0.3505140917283567,0.5080233769624933,0.3355686540521745,0.6005760324431384,0.5231114284655661,0.3505140917283567,0.49145045716307856,0.9636800182293743,0.3521965198427425,0.9747206632930406,0.26149513045936223,0.14701870651842608
688463665,0.6207828090540147,0.625,0.34083127172310734,0.25,0.26,1.0,1808,0.27459623823539436,0.2712503313369903,0.2730711758012661,0.16152713642357908,0.05377548894569739,0.2255620557126714,0.4609733586018304,0.007108649187688609,0.5801333373465241,0.4339163118524456,0.1339372108136706,0.27459623823539436
846000638,0.4490974556720111,0.453,0.3542029910442318,0.67,0.66,0.0,1839,0.34471949633312715,0.648627308684026,0.5085891364379539,0.7581511179865579,0.9856980708178359,0.5674235942503322,0.3245701710147175,0.7059200633389915,0.8313115635796342,0.9400612950364197,0.48931421510114936,0.34471949633312715
985166046,0.391912826073578,0.3955,0.3620621055914254,0.58,0.56,0.0,1627,0.4520156287391437,0.589239364321545,0.5333679357318865,0.6365511963719889,0.24988856550892913,0.5459171269597769,0.9528032574112792,0.6686495900776026,0.7429377881234321,0.48790271104830674,0.6138002467038892,0.4520156287391437
591581937,0.6151320969709271,0.619,0.3531011695883347,0.21,0.2,1.0,1659,0.3240757397996641,0.23881494499199,0.3387387429078967,0.16815024372660153,0.21489614863875217,0.12032612104682816,0.09878448990397126,0.020725172928039104,0.28362371546509235,0.45384457774815046,0.3942435944054222,0.3240757397996641
